,index,tweetUrl,renderedContent,userId,source,media,username,displayname,rawDescription,verified,followersCount,location,protected,profileUrl,eng,stance
569,4826,https://twitter.com/saada186/status/1353986058321592322,"#Exclusive 

Tractors bring protests into #Indian capital on 'Republic Day' 
#pakustv #NYC #politics #ModiGovt #Delhi #FarmersProtest 
apnews.com/article/world-…",942797970,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,saada186,Ch.Amjad Ali,"#ProudPakistani #LovePakArmy #PMIK @insafianspower1
#PoliticalScience #InternationalAffairs 
#PAKUSTV #Newyork #Islamabad",FALSE,663,Islamabad,FALSE,https://twitter.com/saada186,1,
570,827,https://twitter.com/ndtvvideos/status/1354017545745883136,"Lathicharge on protesters at Nangloi in West Delhi

NDTV’s Arvind Gunasekar reports

#RepublicDay #FarmersProtest #TractorRally 
https://t.co/U0fomfaiCR",249643872,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/amplify_video_thumb/1354017201762619392/img/SmyUI0sE4U7APiiq.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1354017201762619392/pl/L1ugCR1mzSsazzIz.m3u8?tag=13', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1354017201762619392/vid/480x360/UwX70fVZQ3_JzOJ7.mp4?tag=13', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1354017201762619392/vid/640x480/3y9CzqsGEi19TveX.mp4?tag=13', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1354017201762619392/vid/360x270/UI4mdvgKE0yvC6ZO.mp4?tag=13', 'bitrate': 288000}], 'duration': 134.547, 'type': 'video'}]",ndtvvideos,NDTV Videos,Videos from NDTV Newsroom,TRUE,292715,,FALSE,https://twitter.com/ndtvvideos,1,
571,6463,https://twitter.com/13Chardikala/status/1353986104387579904,"May Akaal Purakh ੴ ਸਤਿਨਾਮੁ ਵਾਹਿਗੁਰੂ ☬ keep everyone at the #FarmersProtest in chardikala 🙏🏽💫💙⚔

Everyone who couldn't go please do Ardaas",60031386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,13Chardikala,ਗੁਰਪਿਆਰ ਸਿੰਘ,,FALSE,2830,,FALSE,https://twitter.com/13Chardikala,1,
572,547,https://twitter.com/thekumnishant/status/1354119475684061184,"@anjanaomkashyap Paralyzed slave Vulture @INCIndia ecosystem rejoicing, paid vulture did their job 🤴 be paid by 🇨🇳 No sympathy True face of vulture in name of #FarmersProtest 🔥 my India 🇮🇳 🚨 @AmitShah ruckus need to restore law &amp; these vulture rioting be punished @DelhiPolice ✌️@gauravbh",361678191,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,thekumnishant,Nishant Kumar,Better to Light a candle than curse the Darkness . Time for India 🇮🇳 to grow & shine under Honest & dedicated leadership of PM Mr Narendra Modi !! Jai ho,FALSE,36,,FALSE,https://twitter.com/thekumnishant,1,
573,2668,https://twitter.com/RigidDemocracy/status/1354082183334535173,"Please RT max if you feel that Yogendra Yadav And Rakesh Tikait Are Terrorist.

#FarmersProtest",328891788,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,RigidDemocracy,Praveen Kumar,"political commentator, not believe in pseudo-secularism, IIT Alumni, Business development leader, Foreign policy expert, Believe in Karma, Bhagwat Geeta",FALSE,1996,"New York, USA",FALSE,https://twitter.com/RigidDemocracy,1,
574,3298,https://twitter.com/DadaThaakur/status/1354068417859346432,"It’s a submission by BJP that #FarmersProtest was indeed hijacked and possibly by them! 🙏

#FarmsLaw twitter.com/MrsGandhi/stat…",95848493,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,DadaThaakur,Supreme Carrot,The Ungli character! full time parody,FALSE,328,Singapore,FALSE,https://twitter.com/DadaThaakur,1,
575,3419,https://twitter.com/25rubybaruah/status/1354015022565888000,An Indian will never disrespect the Tricolour🇮🇳. So now connect the dots. #FarmersProtest #ArrestYogendraYadav #ArrestRakeshTikait,57721830,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,25rubybaruah,Pallavi(Ruby)Baruah,"25th April.Positivity rules.(From understanding comes Love).Optimist.News is addictive, Nature lover, sky gazer, sports enthusiast n I LOVE My BHARAT🇮🇳",FALSE,2821,India,FALSE,https://twitter.com/25rubybaruah,1,
576,2852,https://twitter.com/kvdhillon1/status/1354077444093865984,"And Krishna told Arjuna = See the whole picture....not just what you want to see 
(-Bhagavad Gita) #FarmersProtest #GodiMediaStopMisleading https://t.co/YNl727lTFR",2540528999,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EsqmQhKXIA0jnBE?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsqmQhKXIA0jnBE?format=jpg&name=large', 'type': 'photo'}]",kvdhillon1,kv dhillon,♥️ Snapchat - karrndhillon,FALSE,41,"Kot Kapura, India",FALSE,https://twitter.com/kvdhillon1,1,
577,4731,https://twitter.com/K_FatimaKhan/status/1354030901307564032,"I cld feel how much hate indians have for sikhs while reading through this trend.. @diljitdosanjh
 #FarmersProtest",197718312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,K_FatimaKhan,KF 🇵🇰,When Physics and Chemistry r nt working what to do with Bio??  #HappilyMarriedMA,FALSE,8329,Pakistan,FALSE,https://twitter.com/K_FatimaKhan,1,
578,7694,https://twitter.com/singhbalkar/status/1353935760639078401,"@ManishThadhani1 Today's Tractor March will be remembered as a example of Courage &amp; Unity for Centuries...

#HistoricTractorMarch #FarmersProtest #Tractor2Twitter #TractorParadeOn26Jan",72648071,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,singhbalkar,Balkar Singh,#FarmerBill2020 #FarmerProtest #FarmersProtest #FarmersDoneWithModiJumlas #IStandWithFarmers,FALSE,38,,FALSE,https://twitter.com/singhbalkar,1,
579,5840,https://twitter.com/wefitindia/status/1354011297013092354,Did any #Bollywood  joker wrote on humiliation of our #Indian flag? #FarmersProtest,1117877076,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,wefitindia,Mayank Arjun 👊,"The real 'Aam Aadmi' seeking solace. Meanwhile trying to make India fit. Luv preaching luv for ALL Religions, Health, Mind, Patriotism. إنشا الله. #WefitIndia",FALSE,92,Aam Aadmi's ❤,FALSE,https://twitter.com/wefitindia,1,
580,4269,https://twitter.com/abhi080893/status/1354034906964271104,"Shame on the Protestors.

You have successfully maligned the image of our peaceful farmers for ever.
You will not be forgiven.

#FarmersProstests #FarmersProtest #Farmers #AmitShah #BJP",3313226324,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,abhi080893,अभिषेक सिंह रंजन,"Nation First🚩❤️🇮🇳
Against Human Killings🗡️🗡️
Engineer💻
UPSC aspirant👮👮
Animals are Love 🐕🐮
Follow Hinduism because my soul said so🙏🙏",FALSE,442,India,FALSE,https://twitter.com/abhi080893,1,
581,2203,https://twitter.com/gargpk23/status/1354099345205850114,#FarmersProtest Deep Sidhu should be put in jail immediately and should be tried for his role. He cannot hide behind Sunny Deol. Mr Deol should resign his seat from Lok Sabha. He has no moral right to continue.,2492337024,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,gargpk23,Pushpendra Garg,"Former Enterprise Class Sailing World Champion 
Asian Games Bronze Medallist 1990 & 1994
Arjuna & Rajiv Gandhi Khel Ratna",FALSE,23,"नई दिल्ली, भारत",FALSE,https://twitter.com/gargpk23,1,
582,6996,https://twitter.com/SMP_Habibullah/status/1353986641204047877,"This will be used to unleash more violence and dismantle the peaceful protest and ensure #Riots by placing their men into Farmers..So,no #RepealFarmLaws.They have done this during #ShaheenBaghProtests.Same model.
#FarmersProtest 
#KisanTractorRally 
#HistoricTractorMarch",3022067010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,SMP_Habibullah,S.M.P.Habibullah شیخ محمد پروویز حبیب اللہ,"INDIAN,
Medico",FALSE,111,,FALSE,https://twitter.com/SMP_Habibullah,1,
583,6265,https://twitter.com/not3bad/status/1354002895025397760,It's #FarmersProtest - can we get the correctly spelled hashtag trending. Thanks.,18848462,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,not3bad,Jeremy David Parker,"Man from Brum, I live in London, I like to cycle & run. Opinions are my own. Villa fan. #ExtinctionRebellion #MVM #FreePalestine #GreenParty #BLM",FALSE,1833,"London, England",FALSE,https://twitter.com/not3bad,1,
584,5470,https://twitter.com/moee_xls/status/1354018407277080577,BJP applying facism on every level of Indian society upto and including agriculture #FarmersProtest,4924314819,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,moee_xls,#TeamEren.,got a strange way of seeing life like.,FALSE,297,Storm's End,FALSE,https://twitter.com/moee_xls,1,
585,6138,https://twitter.com/devyanidilli/status/1353981701903548421,"@IndiaToday @ashokasinghal2 Heres hoping the “Gandhivadi farmers” pay a visit to @aroonpurie @rahulkanwal and pidis’ boss @RahulGandhi &amp; ilk to show appreciation &amp; give biskut for totally twisting sequence of events
🔔 #FarmersProtest https://t.co/HAtno7hOAg",2248655422,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EspPLXIXcAAYv0d?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspPLXIXcAAYv0d?format=jpg&name=large', 'type': 'photo'}]",devyanidilli,Debjani🇮🇳,,FALSE,29683,,FALSE,https://twitter.com/devyanidilli,1,
586,3386,https://twitter.com/mrsinghCricUmp/status/1353970169660329984,"A Republic Day like never before. I think its time for the people to reclaim the Indian Republic
A fight for supremacy of the people but peace shud be maintained at all cost. 
#TractorRally #FarmersProtest #FarmLaws #HappyRepublicDay2021 #JoBoleSoNihal twitter.com/pnavadgi/statu…",88566817,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,mrsinghCricUmp,Andolanjivi - With Farmers,"Retired Cricket Umpire from Mumbai, India. 
Have umpired 10 ODIs including 4 as 3rd Umpire. 
Dog-lover... Bookworm... Sports is the only religion",FALSE,1932,"Mumbai, India",FALSE,https://twitter.com/mrsinghCricUmp,1,
587,1301,https://twitter.com/htTweets/status/1354065722939346944,"#FarmersProtest | Farmers have been protesting at various border points near Delhi for more than two months. The anger finally spilled on the streets, as the police tried to stop their march towards central Delhi  

Here's what exactly the farmers want

hindustantimes.com/india-news/exp…",36327407,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,htTweets,Hindustan Times,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,TRUE,7924037,India,FALSE,https://twitter.com/htTweets,1,
588,6388,https://twitter.com/smitha_tk/status/1353998134959960065,"'This government doesn't seem to care about the welfare of the #farmers. We will protest indefinitely till the #FarmLaws are revoked.'

Farmers register protest in #Coimbatore #TamilNadu

#FarmersProtest #KisanTractorRally @TheQuint https://t.co/PcXUQRW5AI",2334791696,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1353997903367266304/pu/img/f0XgJRfAgfgXcCVp.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353997903367266304/pu/vid/414x270/LGOQQHluk-V9OGwq.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353997903367266304/pu/vid/640x416/TTBvSvx3bCOSkqxl.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1353997903367266304/pu/pl/wQ0sOWlmR0nJJ2XH.m3u8?tag=10', 'bitrate': None}], 'duration': 49.6, 'type': 'video'}]",smitha_tk,Smitha  T K,"Senior Correspondent at The Quint | Former NDTV Prime/ NDTV 24x7 & Hindustan Times | Theatre | Food | ACJ Alumna
All views are personal.",FALSE,14155,"Chennai, India",FALSE,https://twitter.com/smitha_tk,1,
589,5008,https://twitter.com/karthitamil/status/1354026844626935809,"This is it... This is why I never felt they are really a INDIAN farmers😑
#FarmersProtest 
#RedFort https://t.co/H8KkYF6c5p",164624565,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1354026828344659968/pu/img/jIcd0zS3j-mEt7z2.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354026828344659968/pu/vid/426x312/2FAKSSxKQvpHLOEP.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354026828344659968/pu/vid/368x270/JlYbsJtrv_lsZZOr.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1354026828344659968/pu/pl/tBmODLCR3u_9d1Ka.m3u8?tag=10', 'bitrate': None}], 'duration': 13.64, 'type': 'video'}]",karthitamil,SOMEONE,"I am that someone you just crossed..

Human, Indian, Believer",FALSE,126,"Coimbatore, India",FALSE,https://twitter.com/karthitamil,1,
590,4642,https://twitter.com/ARrahmanfreak/status/1354032678757085189,"Internet has been suspended in the capital city of the biggest so called Democratic country.

India is no more democratic, it is autocratic &amp; run by an absolute blood-monger.

#NewIndia #FarmersProtest #democracy #IndianRepublicDay",116397883,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ARrahmanfreak,Shamsheer Chelsea,"Hardcore Chelsea fan| Football is my first love | Passionate towards music | Rahmaniac | Leftist |

Humanity has no class, religion or border",FALSE,725,Dubai,FALSE,https://twitter.com/ARrahmanfreak,1,
591,4405,https://twitter.com/La_Muckraker/status/1354037880918732801,"At times, be bold, be valiant and assert that anarchy is better than #fascism.
#JaiKisan
#KisanTractorRally #KisanAndolan #FarmersProtest #Farmers #RedFort #TractorsVsTraitors #TractorMarch #tractorParade",88688568,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,La_Muckraker,Tanmoy Ibrahim,"Unless my words shake their castle, I'm not doing it right. Seek truth from facts. Roving editor @peoples_review | বাঙালি ❤️ Dhaka & Kolkata equally. 📷🎥📖",FALSE,452,"Grachtengordel-West, Amsterdam",FALSE,https://twitter.com/La_Muckraker,1,
592,2584,https://twitter.com/JDhugga/status/1354011622981971968,"Delhi police ladies and gents 🤬
#FarmersProtest 
#SupportFarmers 
#KisanTractorRally twitter.com/RaviSinghKA/st…",443722159,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,JDhugga,Jat Dhugga,Grandson of a Kisaan,FALSE,161,,FALSE,https://twitter.com/JDhugga,1,
593,2507,https://twitter.com/nationfirst772/status/1354088973635710976,"@vivekagnihotri Swabhimani Shetkari Sangathan a farmers organisation lead by Raju Shetti had organised a tractor rally from #sangli to #Kolhapur in #Maharashtra today to support the ongoing farmers protest in #Delhi.

#FarmersProtest https://t.co/3FCs3LBO7b",473664645,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1353699425130962945/pu/img/w3n_asn7C5ien0NP.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1353699425130962945/pu/pl/w6ycEN3b3siepT03.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353699425130962945/pu/vid/640x352/zG_bkapkyooP_mqu.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353699425130962945/pu/vid/490x270/f0Begov2kwiWsByV.mp4?tag=10', 'bitrate': 256000}], 'duration': 24.059, 'type': 'video'}]",nationfirst772,Aniket kasabe,“देशभक्तों को अक्सर लोग पागल कहते हैं।“ ~ भगत सिंह,FALSE,297,,FALSE,https://twitter.com/nationfirst772,1,
594,1036,https://twitter.com/Girrali/status/1354121856412913665,"@lekh27 @JagranEnglish @kuku27 Yes. Saboteurs feed the #FakeNews - to destroy support for the #FarmersProtest ⬇️
twitter.com/Girrali/status…",59488559,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Girrali,Girrali 😎,🦘 Original Tribes 👣 Murrumbidgee Sovereign Council https://t.co/RbOX9lC9XX | Environmental Scientist 🔬 | Human Rights ☮️ | Mundane Astrologer 🕷️🕸️,FALSE,2017,🦎 Murrumbidgee Wiradjuri Language,FALSE,https://twitter.com/Girrali,1,
595,6906,https://twitter.com/AmarShergillCA/status/1353944267715043328,"So, the Delhi Police put up a few concrete barriers to block hundreds of thousands of farmers and, wait for it, the police left the crane behind...for farmers...with heavy equipment experience. #TractorMarch #FarmersProtest #KisaanMajdoorEktaZindabad twitter.com/PunYaab/status…",456864950,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,AmarShergillCA,CADem Progressive Caucus Chair,"I follow back liberally 😎
Father of three, husband of one, sycophant of none / https://t.co/6EX2o5NuIZ / https://t.co/FHoxrl1JIZ / https://t.co/DyC3EfsVHd",FALSE,2062,California,FALSE,https://twitter.com/AmarShergillCA,1,
596,2072,https://twitter.com/kshitij_rai89/status/1354105224961478658,"@TATAAIGIndia @RNTata2000 @TataCompanies 

Pls terminate this employee of yours immediately n share us the proof of the same.

My policy is due for renewal and if not acted by you.. I'll switch to another insurance company. 
#FarmersProtest 
#KisanTractorRally 
#RepublicDayIndia twitter.com/YogeshApoorva/…",163388020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,kshitij_rai89,Kshitij Rai,"Not @ Public Figure
#Ambivert #Believer #Rationalist #Nationalist 🇮🇳
Posts are random feelings 
#MSD 🙏 😎 
#IronMan Fan 
#YamiGautam #DreamGirl ❤️",FALSE,48,New Delhi,FALSE,https://twitter.com/kshitij_rai89,1,
597,6061,https://twitter.com/manveerssihota/status/1353878211726241792,"At times like this I wish the Harry Potter world was real so I could apparate myself to Singhu border rn.

#DelhiChalo #TractorMarch #FarmersProtest #NoRepealNoGharWapsi",252751942,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,manveerssihota,Manveer Singh,Sikh. Punjabi. Political. Progressive. He/him. Views are my own. RTs≠endorsements. Unceded Coast Salish Territories. ਮੂਰਖੈਨਾਲਿਨਲੁਝੀਐ॥ Bigotry = 🚫,FALSE,4146,,FALSE,https://twitter.com/manveerssihota,1,
598,1718,https://twitter.com/kvr55/status/1354116680239042560,Reminding Galwan valley clashes by China #FarmersProtest @HMOIndia twitter.com/AskAnshul/stat…,4345535594,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,kvr55,K V Ramesh,"All are in personal Capacity.
Proud Indian and Hindu.
Senior Principal Scientist in Systems dynamics modelling. AI and Data analytics, PhD by education.",FALSE,129,Bangalore. Native Kanayakumari,FALSE,https://twitter.com/kvr55,1,
599,2807,https://twitter.com/RRNann/status/1354078944614621185,"@POTUS Please do not put Mr. Monsanto back on agriculture. 
google.com/amp/s/www.nyti…
#Senate please stop this 
#FarmersProtest #agriculture",2364697321,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,RRNann,The Real R. Nann,"Has opinions about popular culture. Makes art.  LGBTQ Advocate.
https://t.co/th6OAHgeWV",FALSE,23,,FALSE,https://twitter.com/RRNann,1,
600,564,https://twitter.com/thekumnishant/status/1354084205693710337,"@aajtak @anjanaomkashyap 🛑Vulture of @INCIndia rejoicing, paid vulture did their job No sympathy True face of vulture in name of #FarmersProtest 🔥 my India 🇮🇳 🚨 @AmitShah ruckus need to restore law &amp; these vulture rioting🔥 Delhi Punish vulture hooligans with no agenda @DelhiPolice ✌️@gauravbh",361678191,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,thekumnishant,Nishant Kumar,Better to Light a candle than curse the Darkness . Time for India 🇮🇳 to grow & shine under Honest & dedicated leadership of PM Mr Narendra Modi !! Jai ho,FALSE,36,,FALSE,https://twitter.com/thekumnishant,1,
601,5661,https://twitter.com/sunnymittra/status/1354014307235880961,@jack any action by @Twitter on Indians spreading rumors about #Delhi #FarmersProtest specially ruling party affiliates !!,112508739,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,sunnymittra,Sunny Samuel Mittra 🇮🇳,Personal handle | Tech Guy | proud Indian | supports Israel | Ecclesiastes 11:09📖 | retweets maybe endorsement maybe mocking !!,FALSE,705,The India,FALSE,https://twitter.com/sunnymittra,1,
602,2775,https://twitter.com/DailyWorldChd/status/1354032603867697152,"#Delhi: As the #FarmersProtest turned violent during their tractor march in the national capital, Internet services in some of the locations in the city were stopped on Tuesday following the government's instruction to manage the situation. #Farmers
bit.ly/2LXb5Eg",2355954313,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,DailyWorldChd,dailyworld(.)in,"Now read #News, #Views, #Analysis,  #Entertainment, #Sports, #Instant #News #alert on the fastest growing #India's first #international #newspaper.",FALSE,646,Chandigarh,FALSE,https://twitter.com/DailyWorldChd,1,
603,6347,https://twitter.com/CAChirag/status/1354000922360246273,"Totally unacceptable.  The Tricolour CANNOT be disrespected.

Make Farmer Learn lesson. Apply GST &amp; Income Tax to them ;) @nsitharaman @narendramodi

#FarmersProtest",74422001,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,CAChirag,CA Chirag Chauhan,"Chartered Accountant practicing at CA Chauhan & Co, Ex Deloitte, Ex Kotak,

Mentor at https://t.co/nelylvGfd5 ,

Trustee at Arvind Foundation",FALSE,17083,"Mumbai, India",FALSE,https://twitter.com/CAChirag,1,
604,4253,https://twitter.com/thecaravanindia/status/1353965775724269568,"Updates from #TractorRally | Farmers at the Outer Ring Road, sloganeering, ""Hindu Muslim Sikh Christians, we are all brothers."" #FarmersProtest https://t.co/0z0JNYdAlo",86478153,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1353965681520205824/pu/img/1YQIBSETtBdrjJA-.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1353965681520205824/pu/pl/RDzTqDZuKQTAwW0M.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353965681520205824/pu/vid/490x270/RDJcq4Pr5FFJG6Cg.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353965681520205824/pu/vid/640x352/ZvTRpY6_4fAfwIWx.mp4?tag=10', 'bitrate': 832000}], 'duration': 10.395, 'type': 'video'}]",thecaravanindia,The Caravan,"India's finest magazine of politics and culture. https://t.co/BJCoSvdYWg
Hindi: https://t.co/bthe4PWntC
@thecaravanhindi",TRUE,324085,New Delhi,FALSE,https://twitter.com/thecaravanindia,1,
605,5389,https://twitter.com/ajayiyer15/status/1354013072747163650,"Now Govt should remove all the subsidies given to Punjab state for next 2 years 

Let them sell of their savings 

Every penny should be recovered from them for loss of property damage in Delhi

#FarmersProtest",4895821524,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,ajayiyer15,Ajay Iyer 🇮🇳,"A Software Specialist,Spiritual Healer, believes in Humanity,Nationality, Religion Sanathan Dharam is eternal.",FALSE,596,India,FALSE,https://twitter.com/ajayiyer15,1,
606,4190,https://twitter.com/mujwords/status/1354043571960242176,"@INCObaid @GauravPandhi kisko samjhaaingay.

The problem is our side party leaders straight come to the defence and appealing for peace while not finding the facts.

Had any fascists party regretted deaths in #FarmersProtest",100222626,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,mujwords,Muj Words ♫☼►◄ ©,"𝙄𝙛 𝙮𝙤𝙪 𝙘𝙖𝙣𝙩 𝙖𝙣𝙣𝙤𝙮 𝙨𝙤𝙢𝙚𝙗𝙤𝙙𝙮, 𝙩𝙝𝙚𝙧𝙚'𝙨 𝙡𝙞𝙩𝙩𝙡𝙚 𝙥𝙤𝙞𝙣𝙩 𝙞𝙣 𝙬𝙧𝙞𝙩𝙞𝙣𝙜 - ᴷᶦⁿᵍˢˡᵉʸ ᴬᵐᶦˢ

@incindia 'n 
=====
❤ @RahulGandhi",FALSE,2722,,FALSE,https://twitter.com/mujwords,1,
607,5304,https://twitter.com/SagarneelSinha/status/1353990347383205889,The (ill) Liberals are equally responsible for today's shameless anarchy. Dissent is important in a democracy but not at the cost of law &amp; order &amp; sovereignty of the nation. Centre also has to take blame for its inability. Time to restore normalcy. @AmitShah #FarmersProtest,3263103115,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,SagarneelSinha,Sagarneel Sinha,"Commentator: Politics, Religion, Philosophy | Op-Eds: @rt_com, @TheStatesmanLtd, @asiatimesonline, @TheQuint, IPA, INFA, @DailyO_ | sagarneelsinha27@gmail.com",FALSE,203,"Tripura, India",FALSE,https://twitter.com/SagarneelSinha,1,
608,6610,https://twitter.com/souryadash/status/1353995702943113218,"Hey @ShivAroor will you call it Anarchy ? When state fails, mob takes over #MunawarFaruqui #FarmersProtest scroll.in/latest/985053/…",223133591,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,souryadash,SOURYA S.DASH,"Living to direct movie,practising HR for living ! Upfront, upright  !Winner - AYTL  & HR 40 Under 40. Zero tolerance for nonsense & vanity !",FALSE,477,Gurgaon,FALSE,https://twitter.com/souryadash,1,
609,1375,https://twitter.com/NewIndianXpress/status/1354092057183154176,"#FarmersProtest | A protesting #farmer died after his tractor overturned at Central Delhi's ITO during the farmers' #tractorParade.
#RepublicDay2021 https://t.co/PmZLtSnHWW",94761188,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/media/Esqzz4DVoAAR-Op.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354091544429510656/pu/vid/480x270/MU-LdnE4wccQwVt1.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354091544429510656/pu/vid/1280x720/3DBJOl1xy7n3awkj.mp4?tag=10', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1354091544429510656/pu/vid/640x360/t8j2q96UI-GPVre8.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1354091544429510656/pu/pl/6rxN0C0R5GaUS5lC.m3u8?tag=10', 'bitrate': None}], 'duration': 88.505, 'type': 'video'}]",NewIndianXpress,The New Indian Express,"All the tweets for breaking news & views.
Facebook: https://t.co/2JWnDQzN07
Telegram: https://t.co/zH3RWQyEo4",TRUE,463569,Chennai,FALSE,https://twitter.com/NewIndianXpress,1,
